flex_mnozstvi_+,flex_obchod_+,flex_cena_+,flex_mnozstvi_-,flex_obchod_-,flex_cena_-
29253.045,8231.213,0.01,-28110.055,-4943.181,0.01
27824.369,9106.354,0.1,-30324.167,-10906.57,0.97
18832.972,3133.473,0.01,-38839.284,-2643.429,0.01
14949.375,14467.37,5.0,-41304.281,-3176.223,0.01
17119.012,16921.735,5.0,-39059.304,-2032.654,0.01
23232.103,15297.112,0.97,-33129.669,-3861.016,0.01
30035.225,1024.86,0.01,-28322.671,-7588.218,0.01
32484.873,284.222,0.01,-24950.073,-12214.114,0.1
24529.942,823.44,0.01,-33185.632,-11843.609,0.1
20184.155,4571.574,0.01,-36385.385,-6601.698,0.01
24931.678,7532.562,0.01,-32049.5,-3135.492,0.01
26555.567,9183.463,0.01,-29614.011,-1942.178,0.01
30198.439,9029.204,0.01,-25961.007,-2604.27,0.01
42059.579,4334.014,0.01,-15294.713,-5311.943,0.01
32459.013,13624.043,0.1,-23673.893,-6666.887,0.01
24704.272,13402.438,0.1,-32497.586,-7381.912,0.01
33374.252,13322.34,0.1,-22879.446,-7152.73,0.01
20718.274,16162.76,0.97,-35527.046,-5640.004,0.01
12144.704,10757.925,50.0,-44209.15,-3004.017,0.01
15357.553,14748.507,50.0,-41818.365,-439.409,0.01
17145.126,15316.771,5.0,-39115.474,-2336.749,0.01
22538.712,1161.292,0.01,-33859.65,-6675.319,0.01
35749.383,1854.786,0.01,-22496.637,-8886.003,0.01
45156.542,815.466,0.01,-10987.888,-6124.016,1.0
34473.943,2166.214,0.01,-21769.373,-8300.129,0.01
17109.01,4939.815,0.01,-39279.288,-13788.139,0.01
18596.287,3973.662,0.01,-38507.187,-7812.777,0.01
17188.184,3861.098,0.01,-40488.8,-3890.727,0.01
14744.505,7227.476,0.01,-41746.407,-2519.694,0.01
29304.267,1782.653,0.01,-28109.357,-3379.963,0.01
38588.862,1053.783,0.01,-18743.056,-3958.299,0.01
34825.801,1775.479,0.01,-22482.669,-3716.069,0.01
15965.751,6635.307,0.01,-40587.623,-1881.669,0.01
13875.356,11349.201,1.0,-43310.908,-4114.822,0.01
19373.947,8042.503,0.01,-37721.629,-533.427,0.01
26569.888,4208.852,0.01,-30589.926,-17014.577,3.97
33722.794,3434.949,0.01,-23690.57,-14427.679,0.97
37823.613,3652.533,0.01,-19763.113,-14162.962,11.0
42565.02,1542.356,0.01,-13701.55,-7646.627,9.9
37339.843,1575.782,0.01,-18903.075,-4746.286,0.01
40050.096,1691.876,0.01,-16292.316,-6558.518,0.01
44338.214,2160.114,0.01,-13538.998,-12912.937,40.0
37422.786,1793.271,0.01,-20152.87,-10655.776,25.0
36203.127,10088.98,0.1,-21483.213,-4078.676,0.01
36144.497,3531.426,0.01,-21237.413,-6870.612,0.01
32187.542,1221.34,0.01,-24596.478,-8134.254,0.01
17972.122,4553.397,0.01,-37886.91,-4720.511,0.01
10379.99,6064.909,0.1,-45739.282,-1639.032,0.01
15246.771,7794.957,0.01,-42045.857,-98.52,0.01
14280.541,8968.382,0.01,-42655.879,-2894.743,0.01
20695.892,10633.443,0.01,-35568.454,-977.627,0.01
19835.473,10582.772,0.1,-36369.733,-3186.035,0.01
19398.366,8024.093,0.01,-36868.446,-3159.189,0.01
17212.173,14003.026,10.0,-39085.153,-1214.011,0.01
14921.233,14272.761,20.0,-41403.447,-1731.376,0.01
21843.299,7447.709,0.01,-35261.113,-4527.423,0.01
32679.558,396.04,0.01,-25138.608,-13084.021,0.1
37640.132,657.111,0.01,-19820.936,-13252.857,0.1
32048.96,503.929,0.01,-25051.924,-17462.566,15.0
21436.927,693.998,0.01,-35684.515,-12238.747,0.1
16808.931,727.724,0.01,-39533.991,-11034.28,0.1
16062.117,3271.684,0.01,-40411.067,-7662.817,0.01
16207.849,6821.893,0.01,-40338.463,-3498.533,0.01
16303.287,5149.132,0.01,-40154.221,-2815.132,0.01
19828.354,6199.221,0.01,-36598.486,-6515.84,0.01
22565.26,9671.3,0.01,-33931.656,-6652.193,0.01
29675.802,4528.105,0.01,-26712.222,-7145.349,0.01
29070.058,3249.995,0.01,-28279.442,-9862.622,0.01
27422.659,4264.894,0.01,-29612.401,-19096.908,3.97
31088.129,2225.113,0.01,-26078.935,-14745.01,15.0
28488.688,3545.054,0.01,-28521.122,-2714.506,0.01
33928.747,1562.246,0.01,-23375.135,-4558.775,0.01
35304.466,1130.819,0.01,-22420.332,-17859.595,14.0
38318.313,1217.54,0.01,-19281.233,-17296.018,15.0
26748.526,1830.848,0.01,-30639.758,-11996.123,3.49
22523.474,11927.017,0.1,-34030.39,-3957.139,0.01
24658.867,10757.569,0.1,-32805.223,-4584.674,0.01
23823.813,10405.813,0.03,-33885.525,-5579.441,0.01
28708.59,2238.829,0.01,-28722.186,-7875.963,0.1
28945.673,333.855,0.01,-28402.421,-5313.503,0.01
22183.252,2251.028,0.01,-35711.07,-2410.849,0.01
18907.77,6761.737,0.01,-37657.184,-3100.129,0.01
24563.617,16562.659,0.01,-32185.327,-344.776,0.01
38387.966,1020.803,0.01,-20273.5,-19933.161,25.0
31236.93,1039.887,0.01,-26774.344,-19431.382,1.0
34049.035,2454.863,0.01,-23106.937,-13839.59,0.01
33470.244,4876.751,0.01,-23644.642,-1437.264,0.01
37473.905,2110.372,0.01,-20076.073,-9632.239,0.01
28279.289,1152.657,0.01,-29276.089,-190.325,0.01
26280.139,524.78,0.01,-30603.667,-199.712,0.01
30972.487,1693.121,0.01,-26698.937,-321.856,0.01
24316.203,5258.006,0.01,-32548.455,-2781.319,0.01
29823.388,6832.617,0.01,-27420.594,-1558.554,0.01
38790.682,1613.718,0.01,-18999.95,-13568.877,2.97
42337.165,1122.023,0.01,-14302.209,-11618.308,10.0
37552.908,1641.248,0.01,-18554.498,-9600.839,0.1
36339.619,2174.523,0.01,-19788.957,-7832.215,0.01
43692.87,2635.834,0.01,-13374.058,-9742.488,1.0
38899.406,2603.668,0.01,-17927.132,-10951.008,0.1
40531.569,3405.618,0.01,-16269.863,-11035.563,1.0
41563.458,2216.416,0.01,-16631.334,-14311.11,30.0
31849.311,2911.693,0.01,-24231.785,-8434.713,1.0
24968.246,2781.668,0.01,-31123.17,-4217.55,0.01
23412.559,7532.202,0.01,-32746.389,-5662.585,0.01
34059.76,6437.141,0.01,-23080.976,-7757.17,0.01
36441.304,6263.969,0.01,-20584.74,-9486.298,3.0
34202.958,1927.831,0.01,-23485.376,-6423.609,0.01
32989.546,4138.174,0.01,-24383.538,-11582.424,2.97
34463.666,2103.259,0.01,-22544.482,-9988.107,0.1
22374.437,3571.977,0.01,-33944.905,-7476.593,0.01
14957.024,5449.176,0.01,-41270.582,-5005.261,0.01
22889.811,3771.808,0.01,-33406.945,-4154.883,0.01
28839.284,4989.265,0.01,-27461.032,-6806.056,0.01
33407.744,6948.714,0.01,-22830.622,-8603.761,4.97
30904.906,6231.726,0.01,-25185.256,-4685.182,0.01
26913.395,10161.661,0.1,-29289.181,-4927.138,0.01
20402.552,14276.028,0.97,-35842.762,-2536.402,0.01
23478.58,19361.028,5.0,-32713.2,-2229.005,0.01
29383.11,8271.009,0.01,-26825.02,-4185.483,0.01
36468.622,5205.456,0.01,-19741.912,-7110.879,0.97
38412.752,7381.793,0.01,-17780.65,-4807.17,0.01
35019.94,8393.729,0.01,-21148.44,-7295.907,0.1
32563.375,10667.535,0.1,-23579.305,-5930.587,0.1
23894.931,13587.549,0.97,-32194.891,-5479.052,0.01
22902.556,14049.785,0.1,-33202.168,-3737.492,0.01
28233.492,4616.755,0.01,-29358.154,-9114.088,0.01
31591.517,2844.941,0.01,-26797.153,-23165.086,5.0
34762.366,1771.409,0.01,-22879.054,-20436.317,25.0
34692.53,1320.914,0.01,-21318.152,-9970.787,0.1
34640.391,1664.84,0.01,-21408.835,-10349.89,0.1
27303.958,1730.761,0.01,-28734.164,-5320.551,0.01
23912.936,8627.041,0.01,-32095.406,-8057.067,0.01
31589.933,3695.123,0.01,-25361.999,-10330.395,0.1
35113.706,363.336,0.01,-22251.94,-4799.799,0.01
36262.443,6414.212,0.01,-20898.483,-5844.443,0.01
37387.864,4182.29,0.01,-18653.3,-871.854,0.01
32308.296,569.231,0.01,-24641.856,-4435.575,0.01
24948.853,445.178,0.01,-31795.511,-4836.268,0.01
20104.698,5516.945,0.01,-35985.216,-1872.974,0.01
24233.881,387.216,0.01,-32896.211,-6303.371,0.01
25937.046,2776.066,0.01,-31476.648,-11356.307,0.5
27346.451,5948.673,0.01,-29360.213,-8283.569,0.01
27550.257,321.238,0.01,-29256.849,-12529.016,0.03
29563.523,393.316,0.01,-27159.023,-19067.127,0.1
29904.788,2143.032,0.01,-26874.642,-17954.695,15.0
27548.325,879.491,0.01,-28412.617,-12976.397,0.1
32627.232,2956.327,0.01,-24343.492,-8489.536,0.1
37155.138,4308.448,0.01,-20468.134,-9896.555,0.1
41260.286,1163.109,0.01,-15469.296,-12841.782,3.0
38358.233,1086.479,0.01,-18506.929,-13083.612,1.0
37762.063,1459.536,0.01,-18181.199,-10471.634,0.97
30883.077,2283.286,0.01,-25032.869,-7714.968,0.01
26414.488,3355.867,0.01,-29475.798,-8730.041,0.01
29141.125,2051.632,0.01,-27753.253,-18084.375,3.97
27786.095,2981.374,0.01,-30092.921,-25980.545,1.0
31853.05,2789.31,0.01,-25427.712,-17841.779,0.1
34106.882,2464.727,0.01,-22900.874,-6912.137,0.01
36197.131,3669.358,0.01,-20564.775,-3259.261,0.01
24809.611,5270.251,0.01,-31889.597,-4917.916,0.01
17710.771,14446.231,19.0,-38306.927,-1039.298,0.01
23785.016,11983.731,0.97,-32994.528,-2438.862,0.01
34870.356,3844.242,0.01,-21808.612,-2867.424,0.01
37477.42,2970.358,0.01,-18480.354,-2198.688,0.01
35062.921,9362.106,0.03,-20929.375,-739.359,0.01
32670.966,10916.218,0.1,-23390.384,-235.527,0.01
25159.42,13931.624,0.97,-30961.656,-1984.708,0.01
23778.3,12700.029,0.1,-32632.176,-4586.512,0.01
39664.468,3093.938,0.01,-18037.976,-13925.28,0.1
33745.303,3134.615,0.01,-23690.643,-3389.951,0.01
32892.051,2345.236,0.01,-24485.245,-5654.346,0.01
44602.07,2889.048,0.01,-13569.118,-9488.049,0.1
46043.212,1658.05,0.01,-11585.112,-9954.529,15.0
37347.309,1999.561,0.01,-19632.333,-11198.676,0.1
